person_income,person_emp_length,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_cred_hist_length,loan_intent_EDUCATION,loan_intent_HOMEIMPROVEMENT,loan_intent_MEDICAL,loan_intent_PERSONAL,loan_intent_VENTURE,loan_grade_B,loan_grade_C,loan_grade_D,loan_grade_E,loan_grade_F,loan_grade_G,person_home_ownership_OTHER,person_home_ownership_OWN,person_home_ownership_RENT,cb_person_default_on_file_Y
103000,0.0,7500,16.77,1,0.07,7,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True
115000,5.0,7500,5.99,0,0.07,8,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
115000,9.0,7500,11.03,0,0.07,8,False,True,False,False,False,False,True,False,False,False,False,False,False,True,True
57996,1.0,4800,8.59,0,0.08,9,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
120000,9.0,7500,16.29,0,0.06,5,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False
57996,6.0,20475,12.72,0,0.35,10,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
155000,3.0,7500,11.59,0,0.05,5,False,False,False,True,False,False,True,False,False,False,False,False,False,True,True
160000,1.0,7500,11.28,0,0.05,7,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False
160000,3.0,7500,8.0,0,0.05,8,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
165000,2.0,7500,10.62,0,0.05,7,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
58000,2.0,15000,9.91,0,0.26,9,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False
58000,6.0,6200,10.65,0,0.11,6,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False
40000,2.0,7550,13.92,0,0.19,9,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False
52000,11.0,3000,15.96,1,0.06,6,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True
58000,8.0,6000,12.99,0,0.1,8,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
18000,9.0,7600,8.49,1,0.42,9,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
28000,1.0,7600,10.99,0,0.27,7,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
58000,14.0,5350,9.99,0,0.09,9,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
58000,18.0,4000,5.42,0,0.07,8,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
58000,11.0,6700,9.99,0,0.12,5,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
33000,2.0,7600,15.27,0,0.23,6,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False
33000,2.0,7600,8.0,0,0.23,10,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
58000,7.0,2800,11.99,0,0.05,8,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False
44208,1.0,7600,7.74,0,0.17,8,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
58000,9.0,3000,5.42,0,0.05,9,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
45000,10.0,7600,14.59,1,0.17,8,False,False,True,False,False,False,False,True,False,False,False,False,False,True,True
51996,7.0,7600,14.17,0,0.15,8,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False
58000,8.0,9600,7.49,0,0.17,7,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
33000,4.0,7650,19.29,1,0.23,6,False,True,False,False,False,False,False,False,True,False,False,False,False,True,True
58000,7.0,6000,5.79,0,0.1,5,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
58000,15.0,14500,13.06,0,0.25,7,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False
58000,0.0,12500,13.43,0,0.22,8,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False
58000,0.0,3625,6.17,0,0.06,5,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
30000,2.0,7700,12.42,0,0.26,8,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False
58000,11.0,3250,11.86,0,0.06,8,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
58000,8.0,3000,6.76,0,0.05,10,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
58000,2.0,9000,13.23,0,0.16,6,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
58000,3.0,12000,7.51,0,0.21,8,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
48000,0.0,7725,8.94,0,0.16,5,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
56200,0.0,7725,13.75,1,0.14,6,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
58000,0.0,4000,11.12,0,0.07,6,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
58000,9.0,6500,13.98,0,0.11,8,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
24000,4.0,7750,13.85,1,0.32,8,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False
58000,3.0,4000,7.14,0,0.07,9,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
58000,8.0,1800,6.76,0,0.03,8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
26400,5.0,7750,14.27,1,0.29,7,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False
26400,0.0,7750,12.87,0,0.29,5,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True
29000,3.0,7750,11.86,0,0.27,5,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False
58000,3.0,8000,13.85,0,0.14,10,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False
30000,0.0,7750,13.87,1,0.26,9,False,False,False,False,True,False,False,True,False,False,False,False,False,True,True
32000,2.0,7750,14.22,0,0.24,5,False,False,True,False,False,False,True,False,False,False,False,False,False,True,True
58000,13.0,14000,7.51,0,0.24,7,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
41558,3.0,7750,16.45,0,0.19,7,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
58000,4.0,4000,11.14,0,0.07,10,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False
28000,8.0,7800,8.88,0,0.28,7,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False
30100,0.0,7800,14.35,0,0.26,10,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False
58000,7.0,14000,12.87,0,0.24,9,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False
58000,0.0,14000,11.83,0,0.24,8,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False
58000,11.0,10000,9.32,0,0.17,10,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
58000,15.0,6000,9.32,0,0.1,5,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
40320,6.0,7800,8.88,0,0.19,10,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False
41004,11.0,7800,11.14,0,0.19,7,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False
52044,12.0,8875,7.9,1,0.17,7,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
58075,6.0,4000,5.99,0,0.07,6,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
58200,8.0,4500,11.12,0,0.08,7,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False
54000,2.0,7800,14.84,1,0.14,6,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False
58239,3.0,10500,6.62,0,0.18,5,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
70000,1.0,7800,7.9,0,0.11,8,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
93158,16.0,7800,16.29,0,0.08,6,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False
52500,14.0,10000,9.63,1,0.19,8,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
58570,8.0,11000,7.88,0,0.19,9,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
52600,2.0,21600,17.27,1,0.41,9,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
58600,1.0,4550,8.0,0,0.08,8,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
37000,4.0,7900,11.11,0,0.21,7,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
58656,0.0,8000,11.14,0,0.14,6,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False
24000,4.0,7950,15.99,1,0.33,5,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False
35000,3.0,7950,15.62,1,0.23,10,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
58788,8.0,2200,11.99,0,0.04,6,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
58800,4.0,11400,10.99,0,0.19,9,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False
13000,0.0,8000,12.84,1,0.62,10,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False
13500,2.0,8000,12.18,1,0.59,5,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False
58800,16.0,7000,13.99,0,0.12,7,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False
18000,3.0,8000,10.75,1,0.44,10,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
58800,13.0,16000,9.88,0,0.27,6,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False
58800,11.0,5500,6.76,0,0.09,9,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
58800,0.0,9800,13.22,0,0.17,9,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True
18000,0.0,8000,10.25,1,0.44,10,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False
58868,12.0,8400,13.57,0,0.14,9,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
19200,0.0,8000,7.66,1,0.42,6,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
20000,4.0,8000,12.42,1,0.4,8,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False
59000,18.0,5500,7.9,0,0.09,8,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
59000,6.0,5500,9.91,0,0.09,9,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
20000,0.0,8000,11.89,1,0.4,10,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False
20400,2.0,8000,8.49,1,0.39,6,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
21000,2.0,8000,11.71,1,0.38,7,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
21340,0.0,8000,11.14,1,0.37,6,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False
21600,2.0,8000,10.59,1,0.37,5,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False
59000,12.0,10000,7.49,0,0.17,6,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
59000,7.0,10000,7.49,0,0.17,7,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
59000,11.0,4000,5.79,0,0.07,6,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
59000,2.0,14000,10.36,0,0.24,5,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False
24000,4.0,8000,12.99,1,0.33,6,True,False,False,False,False,False,True,False,False,False,False,False,False,True,True
59000,6.0,10000,6.91,0,0.17,5,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
59000,0.0,10000,7.51,0,0.17,8,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
59000,11.0,16000,13.98,0,0.27,10,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
24000,2.0,8000,7.29,1,0.33,7,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
53000,12.0,5000,7.14,1,0.09,10,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
24000,1.0,8000,11.12,1,0.33,9,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False
24996,6.0,8000,7.51,1,0.32,7,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
59000,3.0,6000,11.83,0,0.1,5,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
59000,2.0,13000,11.14,0,0.22,7,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
25000,5.0,8000,6.91,1,0.32,6,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
25000,4.0,8000,14.84,1,0.32,7,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True
59004,8.0,24250,11.49,0,0.41,9,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False
26000,3.0,8000,7.9,1,0.31,10,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
59068,11.0,13500,13.22,0,0.23,9,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True
26000,7.0,8000,11.36,1,0.31,5,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False
59147,11.0,7000,11.26,0,0.12,5,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
59196,0.0,5000,8.0,0,0.08,5,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
26400,0.0,8000,10.59,1,0.3,7,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False
26400,0.0,8000,7.51,0,0.3,10,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
27996,5.0,8000,10.99,0,0.29,8,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False
59450,1.0,3000,10.38,0,0.05,6,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
59500,15.0,15000,6.54,0,0.25,8,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
59506,13.0,8000,16.07,0,0.13,7,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False
59520,9.0,5000,8.59,0,0.08,7,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
59700,12.0,6000,10.99,0,0.1,5,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
59904,12.0,3000,12.53,0,0.05,10,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
28800,1.0,8000,12.73,0,0.28,10,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
28800,1.0,8000,13.22,0,0.28,9,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False
29962,4.0,8000,12.53,0,0.27,7,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False
60000,12.0,14400,13.49,0,0.24,7,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
60000,5.0,7200,6.03,0,0.12,8,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
60000,12.0,16000,15.96,0,0.27,5,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
60000,2.0,6000,13.49,0,0.1,8,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True
60000,12.0,15000,15.96,0,0.25,9,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True
30000,0.0,8000,20.52,1,0.27,7,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
30000,0.0,8000,7.74,0,0.27,9,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
30000,2.0,8000,13.22,0,0.27,9,False,False,False,True,False,False,True,False,False,False,False,False,False,True,True
60000,7.0,12000,6.62,0,0.2,10,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
60000,1.0,5000,14.27,0,0.08,5,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True
30996,0.0,8000,7.29,0,0.26,10,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
32000,6.0,8000,9.91,0,0.25,7,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False
54000,6.0,10000,14.27,1,0.19,10,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False
60000,3.0,3500,7.9,0,0.06,9,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
32000,6.0,8000,17.27,0,0.25,10,True,False,False,False,False,False,False,True,False,False,False,False,False,True,True
60000,3.0,19600,9.91,0,0.33,5,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
60000,3.0,21000,7.9,0,0.35,5,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
33000,12.0,8000,14.65,1,0.24,9,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True
60000,12.0,2500,12.69,0,0.04,7,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
34000,0.0,8000,7.9,0,0.24,7,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
60000,4.0,4000,9.91,0,0.07,7,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
60000,4.0,14125,13.49,0,0.24,6,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
34000,6.0,8000,9.99,0,0.24,5,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
60000,13.0,8650,8.9,0,0.14,10,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
29000,0.0,8000,18.25,1,0.28,6,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False
60000,2.0,1500,6.03,0,0.03,9,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
35000,3.0,8000,14.79,0,0.23,9,False,False,True,False,False,False,True,False,False,False,False,False,False,True,True
60000,5.0,17000,8.9,0,0.28,8,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
35000,1.0,8000,6.17,0,0.23,9,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
60000,16.0,6000,6.62,0,0.1,7,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
60000,2.0,9000,12.69,0,0.15,8,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
29000,1.0,8000,13.11,1,0.28,9,False,False,True,False,False,False,True,False,False,False,False,False,False,True,True
35000,1.0,8000,12.21,0,0.23,6,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False
60000,8.0,20000,11.71,0,0.33,5,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
60000,10.0,16000,11.71,0,0.27,8,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False
60000,0.0,5000,6.03,0,0.08,10,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
60000,12.0,13000,8.9,0,0.22,10,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
35142,4.0,8000,11.11,0,0.23,6,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False
30000,5.0,8000,12.69,1,0.27,6,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False
36000,4.0,8000,10.65,0,0.22,6,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False
60000,14.0,8000,7.51,0,0.13,10,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
60000,0.0,4000,7.9,0,0.07,8,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
60000,2.0,10000,12.69,0,0.17,5,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False
60000,2.0,4000,6.03,0,0.07,7,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
36000,3.0,8000,8.49,0,0.22,8,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
60000,1.0,5600,12.42,0,0.09,10,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False
36000,3.0,8000,11.36,0,0.22,8,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False
36000,0.0,8000,13.92,0,0.22,9,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True
60000,5.0,9000,12.42,0,0.15,7,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
36000,0.0,8000,12.84,0,0.22,6,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False
36996,5.0,8000,7.49,0,0.22,6,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
37000,3.0,8000,13.49,0,0.22,10,True,False,False,False,False,False,True,False,False,False,False,False,False,True,True
31000,4.0,8000,7.66,1,0.26,8,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
60000,12.0,20000,7.9,0,0.33,7,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
37050,2.0,8000,8.0,0,0.22,6,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
54000,7.0,32000,15.23,1,0.59,7,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
37440,2.0,8000,10.99,0,0.21,9,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False
60000,5.0,7000,7.49,0,0.12,8,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
37681,16.0,8000,10.99,0,0.21,7,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
60000,14.0,20000,6.99,0,0.33,7,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
60000,1.0,10000,10.99,0,0.17,10,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False
60000,12.0,7000,15.99,0,0.12,7,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False
32000,19.0,8000,5.99,1,0.25,9,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
60000,4.0,1500,12.99,0,0.03,10,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
60000,0.0,7800,10.59,0,0.13,10,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False
32918,5.0,8000,14.59,1,0.24,8,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True
33000,5.0,8000,5.79,1,0.24,8,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
60000,4.0,3250,13.49,0,0.05,5,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True
60000,3.0,35000,10.59,0,0.58,6,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
60000,4.0,10500,7.49,0,0.17,7,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
39000,0.0,8000,11.03,0,0.21,9,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False
60000,3.0,5075,5.99,0,0.08,8,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
39600,2.0,8000,9.91,0,0.2,10,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False
60000,5.0,2000,5.42,0,0.03,8,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
33666,4.0,8000,17.49,1,0.24,9,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True
39996,4.0,8000,5.99,0,0.2,5,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
54000,8.0,7500,7.49,1,0.14,9,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
34000,6.0,8000,16.77,1,0.24,10,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True
34000,1.0,8000,7.9,1,0.24,5,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
40000,1.0,8000,7.9,0,0.2,9,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
40000,11.0,8000,11.99,0,0.2,7,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False
60000,6.0,5100,11.49,0,0.09,6,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False
40000,3.0,8000,9.62,0,0.2,9,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
40000,0.0,8000,10.25,0,0.2,10,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False
54000,11.0,20000,18.79,1,0.37,5,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True
54000,12.0,6000,15.23,1,0.11,8,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
40000,2.0,8000,11.89,0,0.2,7,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
40000,3.0,8000,10.95,0,0.2,6,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False
60000,12.0,3000,17.49,0,0.05,8,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
41200,3.0,8000,11.99,0,0.19,7,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
35600,0.0,8000,14.59,1,0.22,9,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False
42000,3.0,8000,12.42,0,0.19,7,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False
42000,0.0,8000,5.99,0,0.19,7,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
36000,7.0,8000,15.99,1,0.22,6,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
60000,13.0,8000,5.99,0,0.13,9,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
42000,5.0,8000,10.0,0,0.19,5,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False
60000,3.0,5000,16.49,0,0.08,9,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
60000,5.0,4000,6.99,0,0.07,7,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
42000,9.0,8000,7.29,0,0.19,6,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
60000,2.0,7125,9.99,0,0.12,7,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False
36000,0.0,8000,13.85,1,0.22,6,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True
36672,11.0,8000,7.9,1,0.22,9,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
42682,1.0,8000,6.03,0,0.19,9,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
60000,2.0,6000,5.99,0,0.1,8,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
43000,4.0,8000,16.49,0,0.19,5,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False
60000,3.0,5000,5.42,0,0.08,7,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
60000,6.0,15000,11.99,0,0.25,6,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
43000,2.0,8000,12.68,0,0.19,6,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False
43000,6.0,8000,10.0,0,0.19,8,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
60000,6.0,10000,7.49,0,0.17,7,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
60000,17.0,7000,5.42,0,0.12,8,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
60000,5.0,6500,10.99,0,0.11,5,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
54000,0.0,12000,16.49,1,0.22,5,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
44000,5.0,8000,17.49,0,0.18,8,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False
60000,9.0,3600,5.42,0,0.06,9,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
38760,2.0,8000,18.09,1,0.21,7,False,False,True,False,False,False,False,False,False,True,False,False,False,True,True
60000,3.0,4125,5.99,0,0.07,5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
60000,6.0,4125,9.99,0,0.07,10,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
54000,12.0,15000,8.49,1,0.28,6,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
45000,3.0,8000,10.99,0,0.18,10,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
45000,0.0,8000,7.66,0,0.18,5,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
39000,6.0,8000,14.91,1,0.21,7,False,False,True,False,False,False,False,True,False,False,False,False,False,True,True
60000,0.0,7000,11.11,0,0.12,5,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False
45000,1.0,8000,13.85,0,0.18,10,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False
60000,4.0,5000,7.66,0,0.08,10,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
60000,15.0,15000,12.68,0,0.25,6,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
45000,0.0,8000,12.18,0,0.18,5,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False
45000,2.0,8000,12.53,0,0.18,6,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False
60000,7.0,5000,7.66,0,0.08,10,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
60000,13.0,15000,10.74,0,0.25,5,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
60000,7.0,8500,6.92,0,0.14,6,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
46000,5.0,8000,7.14,0,0.17,10,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
46000,11.0,8000,11.36,0,0.17,8,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False
